Date and Time,Seconds,Pressure (mmHg),Temperature (C),Level Depth To Water (mm),,,
11/01/2023 12:00,10940400,779.432,6.319,-670.948,,,
11/01/2023 13:00,10944000,779.01,6.372,-665.199,,,
11/01/2023 14:00,10947600,779.276,6.319,-668.824,,,
11/01/2023 15:00,10951200,779.354,6.319,-669.885,,,
11/01/2023 16:00,10954800,779.751,6.372,-675.287,,,
11/01/2023 17:00,10958400,779.94,6.319,-677.849,,,
11/01/2023 18:00,10962000,780.024,6.372,-679.004,,,
11/01/2023 19:00,10965600,779.862,6.319,-676.788,,,
11/01/2023 20:00,10969200,780.954,6.319,-691.656,,,
11/01/2023 21:00,10972800,780.213,6.319,-681.567,,,
11/01/2023 22:00,10976400,778.854,6.372,-663.075,,,
11/01/2023 23:00,10980000,777.215,6.372,-640.778,,,
12/01/2023 00:00,10983600,777.294,6.372,-641.841,,,
12/01/2023 01:00,10987200,777.176,6.372,-640.245,,,
12/01/2023 02:00,10990800,777.294,6.372,-641.841,,,
12/01/2023 03:00,10994400,777.417,6.426,-643.521,,,
12/01/2023 04:00,10998000,777.612,6.426,-646.176,,,
12/01/2023 05:00,11001600,777.3,6.426,-641.932,,,
12/01/2023 06:00,11005200,777.027,6.426,-638.213,,,
12/01/2023 07:00,11008800,776.949,6.426,-637.151,,,
12/01/2023 08:00,11012400,776.878,6.479,-636.182,,,
12/01/2023 09:00,11016000,776.527,6.479,-631.403,,,
12/01/2023 10:00,11019600,776.956,6.479,-637.244,,,
12/01/2023 11:00,11023200,778.243,6.479,-654.763,,,
12/01/2023 12:00,11026800,777.3,6.426,-641.932,,,
12/01/2023 13:00,11030400,776.566,6.479,-631.935,,,
12/01/2023 14:00,11034000,776.254,6.479,-627.688,,,
12/01/2023 15:00,11037600,777.268,6.479,-641.49,,,
12/01/2023 16:00,11041200,776.722,6.479,-634.06,,,
12/01/2023 17:00,11044800,776.566,6.479,-631.935,,,
12/01/2023 18:00,11048400,776.325,6.426,-628.658,,,
12/01/2023 19:00,11052000,775.896,6.426,-622.819,,,
12/01/2023 20:00,11055600,775.506,6.426,-617.512,,,
12/01/2023 21:00,11059200,775.155,6.426,-612.732,,,
12/01/2023 22:00,11062800,775.233,6.426,-613.794,,,
12/01/2023 23:00,11066400,775.116,6.426,-612.202,,,
13/01/2023 00:00,11070000,775.382,6.372,-615.825,,,
13/01/2023 01:00,11073600,775.187,6.372,-613.173,,,
13/01/2023 02:00,11077200,776.669,6.372,-633.347,,,
13/01/2023 03:00,11080800,779.237,6.319,-668.295,,,
13/01/2023 04:00,11084400,779.667,6.319,-674.135,,,
13/01/2023 05:00,11088000,780.876,6.319,-690.593,,,
13/01/2023 06:00,11091600,781.11,6.319,-693.78,,,
13/01/2023 07:00,11095200,781.93,6.319,-704.932,,,
13/01/2023 08:00,11098800,783.139,6.319,-721.392,,,
13/01/2023 09:00,11102400,784.232,6.319,-736.263,,,
13/01/2023 10:00,11106000,784.427,6.319,-738.917,,,
13/01/2023 11:00,11109600,785.325,6.319,-751.133,,,
13/01/2023 12:00,11113200,785.442,6.319,-752.728,,,
13/01/2023 13:00,11116800,785.988,6.319,-760.163,,,
13/01/2023 14:00,11120400,786.261,6.319,-763.882,,,
13/01/2023 15:00,11124000,786.613,6.319,-768.662,,,
13/01/2023 16:00,11127600,786.613,6.319,-768.662,,,
13/01/2023 17:00,11131200,786.496,6.319,-767.067,,,
13/01/2023 18:00,11134800,785.988,6.319,-760.163,,,
13/01/2023 19:00,11138400,785.481,6.319,-753.257,,,
13/01/2023 20:00,11142000,784.778,6.319,-743.698,,,
13/01/2023 21:00,11145600,784.115,6.319,-734.668,,,
13/01/2023 22:00,11149200,783.608,6.319,-727.766,,,
13/01/2023 23:00,11152800,783.952,6.266,-732.454,,,
14/01/2023 00:00,11156400,782.632,6.319,-714.488,,,
14/01/2023 01:00,11160000,781.11,6.319,-693.78,,,
14/01/2023 02:00,11163600,779.315,6.319,-669.355,,,
14/01/2023 03:00,11167200,777.872,6.319,-649.713,,,
14/01/2023 04:00,11170800,776.429,6.319,-630.07,,,
14/01/2023 05:00,11174400,774.634,6.319,-605.652,,,
14/01/2023 06:00,11178000,773.549,6.372,-590.88,,,
14/01/2023 07:00,11181600,773.978,6.372,-596.72,,,
14/01/2023 08:00,11185200,774.329,6.372,-601.492,,,
14/01/2023 09:00,11188800,774.095,6.372,-598.311,,,
14/01/2023 10:00,11192400,776.006,6.372,-624.319,,,
14/01/2023 11:00,11196000,776.156,6.319,-626.354,,,
14/01/2023 12:00,11199600,775.765,6.319,-621.045,,,
14/01/2023 13:00,11203200,775.726,6.319,-620.514,,,
14/01/2023 14:00,11206800,775.414,6.319,-616.267,,,
14/01/2023 15:00,11210400,774.985,6.319,-610.429,,,
14/01/2023 16:00,11214000,774.823,6.266,-608.216,,,
14/01/2023 17:00,11217600,774.907,6.319,-609.366,,,
14/01/2023 18:00,11221200,774.94,6.266,-609.807,,,
14/01/2023 19:00,11224800,774.823,6.266,-608.216,,,
14/01/2023 20:00,11228400,775.252,6.266,-614.054,,,
14/01/2023 21:00,11232000,775.05,6.212,-611.309,,,
14/01/2023 22:00,11235600,774.667,6.266,-606.092,,,
14/01/2023 23:00,11239200,774.777,6.212,-607.593,,,
15/01/2023 00:00,11242800,774.504,6.212,-603.878,,,
15/01/2023 01:00,11246400,773.568,6.212,-591.14,,,
15/01/2023 02:00,11250000,773.217,6.212,-586.362,,,
15/01/2023 03:00,11253600,773.093,6.159,-584.684,,,
15/01/2023 04:00,11257200,772.742,6.159,-579.904,,,
15/01/2023 05:00,11260800,772.125,6.212,-571.502,,,
15/01/2023 06:00,11264400,772.437,6.212,-575.75,,,
15/01/2023 07:00,11268000,772.898,6.159,-582.029,,,
15/01/2023 08:00,11271600,773.172,6.159,-585.744,,,
15/01/2023 09:00,11275200,775.381,6.052,-615.816,,,
15/01/2023 10:00,11278800,776.63,6.052,-632.806,,,
15/01/2023 11:00,11282400,777.8,6.052,-648.73,,,
15/01/2023 12:00,11286000,777.286,5.999,-641.739,,,
15/01/2023 13:00,11289600,776.636,6.105,-632.895,,,
15/01/2023 14:00,11293200,776.675,6.105,-633.426,,,
15/01/2023 15:00,11296800,776.441,6.105,-630.239,,,
15/01/2023 16:00,11300400,776.519,6.105,-631.301,,,
15/01/2023 17:00,11304000,775.498,6.052,-617.41,,,
15/01/2023 18:00,11307600,774.757,6.052,-607.325,,,
15/01/2023 19:00,11311200,773.626,6.052,-591.933,,,
15/01/2023 20:00,11314800,772.963,6.052,-582.912,,,
15/01/2023 21:00,11318400,772.534,6.052,-577.073,,,
15/01/2023 22:00,11322000,771.598,6.052,-564.337,,,
15/01/2023 23:00,11325600,771.007,5.999,-556.291,,,
16/01/2023 00:00,11329200,770.468,6.052,-548.948,,,
16/01/2023 01:00,11332800,769.805,6.052,-539.93,,,
16/01/2023 02:00,11336400,769.057,5.999,-529.758,,,
16/01/2023 03:00,11340000,769.285,5.945,-532.854,,,
16/01/2023 04:00,11343600,768.98,5.999,-528.697,,,
16/01/2023 05:00,11347200,769.019,5.999,-529.229,,,
16/01/2023 06:00,11350800,768.824,5.999,-526.578,,,
16/01/2023 07:00,11354400,769.253,5.999,-532.411,,,
16/01/2023 08:00,11358000,769.792,5.945,-539.754,,,
16/01/2023 09:00,11361600,769.909,5.945,-541.345,,,
16/01/2023 10:00,11365200,770.221,5.945,-545.592,,,
16/01/2023 11:00,11368800,770.448,5.892,-548.686,,,
16/01/2023 12:00,11372400,770.448,5.892,-548.686,,,
16/01/2023 13:00,11376000,769.98,5.892,-542.316,,,
16/01/2023 14:00,11379600,769.63,5.892,-537.542,,,
16/01/2023 15:00,11383200,769.669,5.892,-538.074,,,
16/01/2023 16:00,11386800,769.24,5.892,-532.237,,,
16/01/2023 17:00,11390400,769.084,5.892,-530.114,,,
16/01/2023 18:00,11394000,768.733,5.892,-525.34,,,
16/01/2023 19:00,11397600,768.304,5.892,-519.503,,,
16/01/2023 20:00,11401200,768.148,5.892,-517.381,,,
16/01/2023 21:00,11404800,768.031,5.892,-515.789,,,
16/01/2023 22:00,11408400,767.68,5.892,-511.013,,,
16/01/2023 23:00,11412000,767.68,5.892,-511.013,,,
17/01/2023 00:00,11415600,767.323,5.838,-506.152,,,
17/01/2023 01:00,11419200,767.011,5.838,-501.907,,,
17/01/2023 02:00,11422800,767.056,5.892,-502.526,,,
17/01/2023 03:00,11426400,767.05,5.838,-502.439,,,
17/01/2023 04:00,11430000,767.128,5.838,-503.501,,,
17/01/2023 05:00,11433600,766.894,5.838,-500.317,,,
17/01/2023 06:00,11437200,766.933,5.838,-500.848,,,
17/01/2023 07:00,11440800,767.167,5.838,-504.03,,,
17/01/2023 08:00,11444400,767.512,5.785,-508.719,,,
17/01/2023 09:00,11448000,767.908,5.838,-514.111,,,
17/01/2023 10:00,11451600,768.141,5.838,-517.292,,,
17/01/2023 11:00,11455200,768.33,5.785,-519.86,,,
17/01/2023 12:00,11458800,768.103,5.838,-516.765,,,
17/01/2023 13:00,11462400,768.298,5.838,-519.417,,,
17/01/2023 14:00,11466000,768.57,5.838,-523.13,,,
17/01/2023 15:00,11469600,768.603,5.785,-523.574,,,
17/01/2023 16:00,11473200,768.954,5.785,-528.349,,,
17/01/2023 17:00,11476800,769.149,5.785,-531.002,,,
17/01/2023 18:00,11480400,769.383,5.785,-534.187,,,
17/01/2023 19:00,11484000,769.695,5.785,-538.428,,,
17/01/2023 20:00,11487600,769.89,5.785,-541.083,,,
17/01/2023 21:00,11491200,769.773,5.785,-539.491,,,
17/01/2023 22:00,11494800,769.695,5.785,-538.428,,,
17/01/2023 23:00,11498400,769.526,5.678,-536.136,,,
18/01/2023 00:00,11502000,769.493,5.731,-535.691,,,
18/01/2023 01:00,11505600,769.532,5.731,-536.223,,,
18/01/2023 02:00,11509200,769.578,5.785,-536.838,,,
18/01/2023 03:00,11512800,769.961,5.731,-542.057,,,
18/01/2023 04:00,11516400,769.929,5.785,-541.615,,,
18/01/2023 05:00,11520000,769.968,5.785,-542.143,,,
18/01/2023 06:00,11523600,770.747,5.785,-552.757,,,
18/01/2023 07:00,11527200,771.443,5.731,-562.222,,,
18/01/2023 08:00,11530800,772.307,5.785,-573.981,,,
18/01/2023 09:00,11534400,773.042,5.731,-583.978,,,
18/01/2023 10:00,11538000,773.705,5.731,-592.998,,,
18/01/2023 11:00,11541600,774.569,5.785,-604.762,,,
18/01/2023 12:00,11545200,774.914,5.731,-609.451,,,
18/01/2023 13:00,11548800,775.186,5.731,-613.166,,,
18/01/2023 14:00,11552400,775.382,5.731,-615.819,,,
18/01/2023 15:00,11556000,775.81,5.731,-621.657,,,
18/01/2023 16:00,11559600,776.357,5.731,-629.09,,,
18/01/2023 17:00,11563200,777.104,5.785,-639.263,,,
18/01/2023 18:00,11566800,777.332,5.731,-642.358,,,
18/01/2023 19:00,11570400,778.151,5.731,-653.506,,,
18/01/2023 20:00,11574000,778.814,5.731,-662.53,,,
18/01/2023 21:00,11577600,779.243,5.731,-668.368,,,
18/01/2023 22:00,11581200,779.159,5.678,-667.222,,,
18/01/2023 23:00,11584800,779.321,5.731,-669.434,,,
19/01/2023 00:00,11588400,779.555,5.731,-672.617,,,
19/01/2023 01:00,11592000,779.399,5.731,-670.495,,,
19/01/2023 02:00,11595600,779.081,5.678,-666.159,,,
19/01/2023 03:00,11599200,779.087,5.731,-666.248,,,
19/01/2023 04:00,11602800,778.534,5.678,-658.727,,,
19/01/2023 05:00,11606400,778.385,5.731,-656.691,,,
19/01/2023 06:00,11610000,778.3,5.678,-655.541,,,
19/01/2023 07:00,11613600,778.658,5.731,-660.407,,,
19/01/2023 08:00,11617200,778.892,5.731,-663.59,,,
19/01/2023 09:00,11620800,779.36,5.731,-669.964,,,
19/01/2023 10:00,11624400,779.47,5.678,-671.466,,,
19/01/2023 11:00,11628000,780.173,5.678,-681.023,,,
19/01/2023 12:00,11631600,780.257,5.731,-682.175,,,
19/01/2023 13:00,11635200,780.257,5.731,-682.175,,,
19/01/2023 14:00,11638800,780.407,5.678,-684.209,,,
19/01/2023 15:00,11642400,780.914,5.678,-691.111,,,
19/01/2023 16:00,11646000,781.343,5.678,-696.949,,,
19/01/2023 17:00,11649600,782.006,5.678,-705.976,,,
19/01/2023 18:00,11653200,782.826,5.678,-717.127,,,
19/01/2023 19:00,11656800,783.138,5.678,-721.375,,,
19/01/2023 20:00,11660400,783.372,5.678,-724.561,,,
19/01/2023 21:00,11664000,783.879,5.678,-731.464,,,
19/01/2023 22:00,11667600,784.348,5.678,-737.836,,,
19/01/2023 23:00,11671200,784.387,5.678,-738.367,,,
20/01/2023 00:00,11674800,784.887,5.624,-745.18,,,
20/01/2023 01:00,11678400,785.167,5.678,-748.987,,,
20/01/2023 02:00,11682000,785.206,5.678,-749.519,,,
20/01/2023 03:00,11685600,785.837,5.731,-758.104,,,
20/01/2023 04:00,11689200,785.869,5.678,-758.546,,,
20/01/2023 05:00,11692800,786.221,5.678,-763.324,,,
20/01/2023 06:00,11696400,786.572,5.678,-768.104,,,
20/01/2023 07:00,11700000,786.962,5.678,-773.416,,,
20/01/2023 08:00,11703600,787.424,5.624,-779.699,,,
20/01/2023 09:00,11707200,787.743,5.678,-784.038,,,
20/01/2023 10:00,11710800,788.289,5.678,-791.473,,,
20/01/2023 11:00,11714400,788.79,5.624,-798.29,,,
20/01/2023 12:00,11718000,788.907,5.624,-799.882,,,
20/01/2023 13:00,11721600,788.796,5.678,-798.379,,,
20/01/2023 14:00,11725200,789.343,5.678,-805.814,,,
20/01/2023 15:00,11728800,789.922,5.624,-813.691,,,
20/01/2023 16:00,11732400,790.507,5.624,-821.66,,,
20/01/2023 17:00,11736000,791.015,5.624,-828.566,,,
20/01/2023 18:00,11739600,791.522,5.624,-835.473,,,
20/01/2023 19:00,11743200,792.186,5.624,-844.505,,,
20/01/2023 20:00,11746800,792.498,5.624,-848.754,,,
20/01/2023 21:00,11750400,792.888,5.624,-854.066,,,
20/01/2023 22:00,11754000,793.389,5.571,-860.884,,,
20/01/2023 23:00,11757600,793.708,5.624,-865.224,,,
21/01/2023 00:00,11761200,794.092,5.571,-870.447,,,
21/01/2023 01:00,11764800,794.183,5.678,-871.69,,,
21/01/2023 02:00,11768400,794.483,5.571,-875.762,,,
21/01/2023 03:00,11772000,794.528,5.624,-876.382,,,
21/01/2023 04:00,11775600,794.639,5.571,-877.887,,,
21/01/2023 05:00,11779200,795.036,5.624,-883.289,,,
21/01/2023 06:00,11782800,795.114,5.624,-884.352,,,
21/01/2023 07:00,11786400,795.504,5.624,-889.666,,,
21/01/2023 08:00,11790000,795.465,5.624,-889.134,,,
21/01/2023 09:00,11793600,795.771,5.571,-893.292,,,
21/01/2023 10:00,11797200,796.005,5.571,-896.484,,,
21/01/2023 11:00,11800800,796.402,5.624,-901.886,,,
21/01/2023 12:00,11804400,796.044,5.571,-897.014,,,
21/01/2023 13:00,11808000,796.044,5.571,-897.014,,,
21/01/2023 14:00,11811600,795.342,5.571,-887.45,,,
21/01/2023 15:00,11815200,795.654,5.571,-891.699,,,
21/01/2023 16:00,11818800,795.849,5.571,-894.355,,,
21/01/2023 17:00,11822400,796.122,5.571,-898.076,,,
21/01/2023 18:00,11826000,796.285,5.624,-900.292,,,
21/01/2023 19:00,11829600,796.402,5.624,-901.886,,,
21/01/2023 20:00,11833200,796.552,5.571,-903.921,,,
21/01/2023 21:00,11836800,796.116,5.517,-897.985,,,
21/01/2023 22:00,11840400,795.999,5.517,-896.394,,,
21/01/2023 23:00,11844000,795.81,5.571,-893.824,,,
22/01/2023 00:00,11847600,795.803,5.517,-893.736,,,
22/01/2023 01:00,11851200,795.96,5.517,-895.86,,,
22/01/2023 02:00,11854800,795.927,5.571,-895.422,,,
22/01/2023 03:00,11858400,795.374,5.517,-887.892,,,
22/01/2023 04:00,11862000,795.342,5.571,-887.45,,,
22/01/2023 05:00,11865600,795.413,5.517,-888.421,,,
22/01/2023 06:00,11869200,795.693,5.571,-892.23,,,
22/01/2023 07:00,11872800,795.537,5.571,-890.107,,,
22/01/2023 08:00,11876400,795.764,5.517,-893.204,,,
22/01/2023 09:00,11880000,795.803,5.517,-893.736,,,
22/01/2023 10:00,11883600,796.389,5.517,-901.705,,,
22/01/2023 11:00,11887200,796.311,5.517,-900.643,,,
22/01/2023 12:00,11890800,796.467,5.517,-902.768,,,
22/01/2023 13:00,11894400,796.584,5.517,-904.364,,,
22/01/2023 14:00,11898000,796.74,5.517,-906.486,,,
22/01/2023 15:00,11901600,797.359,5.464,-914.901,,,
22/01/2023 16:00,11905200,798.602,5.41,-931.816,,,
22/01/2023 17:00,11908800,800.164,5.41,-953.075,,,
22/01/2023 18:00,11912400,801.375,5.41,-969.551,,,
22/01/2023 19:00,11916000,802.344,5.356,-982.75,,,
22/01/2023 20:00,11919600,802.735,5.356,-988.065,,,
22/01/2023 21:00,11923200,803.236,5.303,-994.886,,,
22/01/2023 22:00,11926800,803.705,5.303,-1001.267,,,
22/01/2023 23:00,11930400,803.946,5.356,-1004.544,,,
23/01/2023 00:00,11934000,804.252,5.303,-1008.706,,,
23/01/2023 01:00,11937600,804.141,5.356,-1007.203,,,
23/01/2023 02:00,11941200,803.744,5.303,-1001.796,,,
23/01/2023 03:00,11944800,803.783,5.303,-1002.328,,,
23/01/2023 04:00,11948400,803.822,5.303,-1002.857,,,
23/01/2023 05:00,11952000,803.783,5.303,-1002.328,,,
23/01/2023 06:00,11955600,804.252,5.303,-1008.706,,,
23/01/2023 07:00,11959200,804.369,5.303,-1010.303,,,
23/01/2023 08:00,11962800,804.401,5.249,-1010.741,,,
23/01/2023 09:00,11966400,804.681,5.303,-1014.554,,,
23/01/2023 10:00,11970000,805.15,5.303,-1020.934,,,
23/01/2023 11:00,11973600,805.306,5.303,-1023.06,,,
23/01/2023 12:00,11977200,805.853,5.303,-1030.503,,,
23/01/2023 13:00,11980800,806.049,5.303,-1033.16,,,
23/01/2023 14:00,11984400,805.893,5.303,-1031.035,,,
23/01/2023 15:00,11988000,805.775,5.303,-1029.438,,,
23/01/2023 16:00,11991600,805.971,5.303,-1032.099,,,
23/01/2023 17:00,11995200,805.534,5.249,-1026.16,,,
23/01/2023 18:00,11998800,805.697,5.303,-1028.377,,,
23/01/2023 19:00,12002400,805.971,5.303,-1032.099,,,
23/01/2023 20:00,12006000,805.971,5.303,-1032.099,,,
23/01/2023 21:00,12009600,806.198,5.249,-1035.199,,,
23/01/2023 22:00,12013200,806.198,5.249,-1035.199,,,
23/01/2023 23:00,12016800,806.244,5.303,-1035.82,,,
24/01/2023 00:00,12020400,806.667,5.249,-1041.58,,,
24/01/2023 01:00,12024000,806.596,5.303,-1040.605,,,
24/01/2023 02:00,12027600,806.4,5.303,-1037.945,,,
24/01/2023 03:00,12031200,806.55,5.249,-1039.983,,,
24/01/2023 04:00,12034800,806.635,5.303,-1041.137,,,
24/01/2023 05:00,12038400,806.784,5.249,-1043.173,,,
24/01/2023 06:00,12042000,806.674,5.303,-1041.67,,,
24/01/2023 07:00,12045600,807.026,5.303,-1046.454,,,
24/01/2023 08:00,12049200,806.713,5.303,-1042.201,,,
24/01/2023 09:00,12052800,806.947,5.303,-1045.391,,,
24/01/2023 10:00,12056400,806.986,5.303,-1045.921,,,
24/01/2023 11:00,12060000,806.791,5.303,-1043.262,,,
24/01/2023 12:00,12063600,806.986,5.303,-1045.921,,,
24/01/2023 13:00,12067200,806.29,5.356,-1036.44,,,
24/01/2023 14:00,12070800,806.088,5.303,-1033.694,,,
24/01/2023 15:00,12074400,806.166,5.303,-1034.757,,,
24/01/2023 16:00,12078000,805.931,5.303,-1031.563,,,
24/01/2023 17:00,12081600,805.626,5.356,-1027.402,,,
24/01/2023 18:00,12085200,805.587,5.356,-1026.872,,,
24/01/2023 19:00,12088800,805.196,5.356,-1021.557,,,
24/01/2023 20:00,12092400,805.04,5.356,-1019.429,,,
24/01/2023 21:00,12096000,805.118,5.356,-1020.493,,,
24/01/2023 22:00,12099600,804.688,5.356,-1014.645,,,
24/01/2023 23:00,12103200,804.415,5.356,-1010.923,,,
25/01/2023 00:00,12106800,804.017,5.303,-1005.518,,,
25/01/2023 01:00,12110400,803.835,5.41,-1003.038,,,
25/01/2023 02:00,12114000,803.79,5.356,-1002.419,,,
25/01/2023 03:00,12117600,803.555,5.356,-999.228,,,
25/01/2023 04:00,12121200,803.438,5.356,-997.635,,,
25/01/2023 05:00,12124800,802.735,5.356,-988.065,,,
25/01/2023 06:00,12128400,802.969,5.356,-991.253,,,
25/01/2023 07:00,12132000,802.852,5.356,-989.659,,,
25/01/2023 08:00,12135600,802.507,5.41,-984.965,,,
25/01/2023 09:00,12139200,801.492,5.41,-971.146,,,
25/01/2023 10:00,12142800,801.96,5.41,-977.524,,,
25/01/2023 11:00,12146400,802.344,5.356,-982.75,,,
25/01/2023 12:00,12150000,801.843,5.41,-975.932,,,
25/01/2023 13:00,12153600,801.687,5.41,-973.804,,,
25/01/2023 14:00,12157200,801.655,5.464,-973.361,,,
25/01/2023 15:00,12160800,801.615,5.464,-972.83,,,
25/01/2023 16:00,12164400,801.889,5.464,-976.552,,,
25/01/2023 17:00,12168000,801.342,5.464,-969.11,,,
25/01/2023 18:00,12171600,801.108,5.464,-965.92,,,
25/01/2023 19:00,12175200,801.147,5.464,-966.451,,,
25/01/2023 20:00,12178800,801.498,5.464,-971.236,,,
25/01/2023 21:00,12182400,801.257,5.41,-967.958,,,
25/01/2023 22:00,12186000,801.101,5.41,-965.829,,,
25/01/2023 23:00,12189600,801.179,5.41,-966.894,,,
26/01/2023 00:00,12193200,801.023,5.41,-964.768,,,
26/01/2023 01:00,12196800,800.984,5.41,-964.237,,,
26/01/2023 02:00,12200400,800.789,5.41,-961.577,,,
26/01/2023 03:00,12204000,800.671,5.41,-959.983,,,
26/01/2023 04:00,12207600,800.789,5.41,-961.577,,,
26/01/2023 05:00,12211200,801.101,5.41,-965.829,,,
26/01/2023 06:00,12214800,801.257,5.41,-967.958,,,
26/01/2023 07:00,12218400,801.329,5.356,-968.931,,,
26/01/2023 08:00,12222000,801.726,5.41,-974.334,,,
26/01/2023 09:00,12225600,802.039,5.41,-978.588,,,
26/01/2023 10:00,12229200,802.312,5.41,-982.309,,,
26/01/2023 11:00,12232800,802.475,5.464,-984.525,,,
26/01/2023 12:00,12236400,802.195,5.41,-980.713,,,
26/01/2023 13:00,12240000,801.921,5.41,-976.991,,,
26/01/2023 14:00,12243600,801.615,5.464,-972.83,,,
26/01/2023 15:00,12247200,801.57,5.41,-972.212,,,
26/01/2023 16:00,12250800,801.414,5.41,-970.083,,,
26/01/2023 17:00,12254400,801.335,5.41,-969.02,,,
26/01/2023 18:00,12258000,801.492,5.41,-971.146,,,
26/01/2023 19:00,12261600,801.257,5.41,-967.958,,,
26/01/2023 20:00,12265200,801.335,5.41,-969.02,,,
26/01/2023 21:00,12268800,801.257,5.41,-967.958,,,
26/01/2023 22:00,12272400,801.29,5.356,-968.397,,,
26/01/2023 23:00,12276000,801.062,5.41,-965.3,,,
27/01/2023 00:00,12279600,800.984,5.41,-964.237,,,
27/01/2023 01:00,12283200,800.587,5.356,-958.833,,,
27/01/2023 02:00,12286800,800.047,5.41,-951.481,,,
27/01/2023 03:00,12290400,799.767,5.356,-947.672,,,
27/01/2023 04:00,12294000,799.415,5.356,-942.887,,,
27/01/2023 05:00,12297600,799.656,5.41,-946.168,,,
27/01/2023 06:00,12301200,799.539,5.41,-944.572,,,
27/01/2023 07:00,12304800,799.422,5.41,-942.978,,,
27/01/2023 08:00,12308400,799.851,5.41,-948.823,,,
27/01/2023 09:00,12312000,800.281,5.41,-954.671,,,
27/01/2023 10:00,12315600,800.437,5.41,-956.795,,,
27/01/2023 11:00,12319200,800.157,5.356,-952.985,,,
27/01/2023 12:00,12322800,799.422,5.41,-942.978,,,
27/01/2023 13:00,12326400,799.422,5.41,-942.978,,,
27/01/2023 14:00,12330000,798.992,5.41,-937.131,,,
27/01/2023 15:00,12333600,799.031,5.41,-937.662,,,
27/01/2023 16:00,12337200,798.875,5.41,-935.537,,,
27/01/2023 17:00,12340800,798.797,5.41,-934.475,,,
27/01/2023 18:00,12344400,799.031,5.41,-937.662,,,
27/01/2023 19:00,12348000,799.461,5.41,-943.509,,,
27/01/2023 20:00,12351600,799.181,5.356,-939.699,,,
27/01/2023 21:00,12355200,799.109,5.41,-938.728,,,
27/01/2023 22:00,12358800,799.07,5.41,-938.195,,,
27/01/2023 23:00,12362400,798.758,5.41,-933.942,,,
28/01/2023 00:00,12366000,798.914,5.41,-936.068,,,
28/01/2023 01:00,12369600,798.445,5.41,-929.691,,,
28/01/2023 02:00,12373200,798.25,5.41,-927.036,,,
28/01/2023 03:00,12376800,798.094,5.41,-924.905,,,
28/01/2023 04:00,12380400,798.244,5.356,-926.945,,,
28/01/2023 05:00,12384000,798.094,5.41,-924.905,,,
28/01/2023 06:00,12387600,798.367,5.41,-928.629,,,
28/01/2023 07:00,12391200,798.517,5.356,-930.664,,,
28/01/2023 08:00,12394800,798.524,5.41,-930.755,,,
28/01/2023 09:00,12398400,798.524,5.41,-930.755,,,
28/01/2023 10:00,12402000,798.595,5.356,-931.727,,,
28/01/2023 11:00,12405600,798.914,5.41,-936.068,,,
28/01/2023 12:00,12409200,798.524,5.41,-930.755,,,
28/01/2023 13:00,12412800,797.814,5.356,-921.1,,,
28/01/2023 14:00,12416400,797.821,5.41,-921.189,,,
28/01/2023 15:00,12420000,797.86,5.41,-921.72,,,
28/01/2023 16:00,12423600,797.743,5.41,-920.126,,,
28/01/2023 17:00,12427200,797.782,5.41,-920.659,,,
28/01/2023 18:00,12430800,797.033,5.356,-910.472,,,
28/01/2023 19:00,12434400,797.352,5.41,-914.812,,,
28/01/2023 20:00,12438000,797.469,5.41,-916.405,,,
28/01/2023 21:00,12441600,797.04,5.41,-910.562,,,
28/01/2023 22:00,12445200,797.072,5.356,-911.003,,,
28/01/2023 23:00,12448800,797.313,5.41,-914.281,,,
29/01/2023 00:00,12452400,797.586,5.41,-917.999,,,
29/01/2023 01:00,12456000,797.352,5.41,-914.812,,,
29/01/2023 02:00,12459600,797.274,5.41,-913.75,,,
29/01/2023 03:00,12463200,797.268,5.356,-913.661,,,
29/01/2023 04:00,12466800,796.454,5.41,-902.59,,,
29/01/2023 05:00,12470400,796.142,5.41,-898.341,,,
29/01/2023 06:00,12474000,795.595,5.41,-890.901,,,
29/01/2023 07:00,12477600,795.706,5.356,-892.404,,,
29/01/2023 08:00,12481200,795.667,5.356,-891.874,,,
29/01/2023 09:00,12484800,795.504,5.303,-889.661,,,
29/01/2023 10:00,12488400,795.042,5.356,-883.372,,,
29/01/2023 11:00,12492000,795.12,5.356,-884.436,,,
29/01/2023 12:00,12495600,794.613,5.356,-877.531,,,
29/01/2023 13:00,12499200,794.261,5.356,-872.747,,,
29/01/2023 14:00,12502800,793.754,5.356,-865.842,,,
29/01/2023 15:00,12506400,792.856,5.356,-853.621,,,
29/01/2023 16:00,12510000,791.574,5.41,-836.18,,,
29/01/2023 17:00,12513600,792.472,5.41,-848.396,,,
29/01/2023 18:00,12517200,792.472,5.41,-848.396,,,
29/01/2023 19:00,12520800,792.036,5.356,-842.466,,,
29/01/2023 20:00,12524400,792.192,5.356,-844.591,,,
29/01/2023 21:00,12528000,793.37,5.41,-860.615,,,
29/01/2023 22:00,12531600,794.931,5.41,-881.868,,,
29/01/2023 23:00,12535200,795.712,5.41,-892.494,,,
30/01/2023 00:00,12538800,795.595,5.41,-890.901,,,
30/01/2023 01:00,12542400,795.361,5.41,-887.712,,,
30/01/2023 02:00,12546000,795.198,5.356,-885.499,,,
30/01/2023 03:00,12549600,794.964,5.356,-882.312,,,
